ID,KN,Response,Score,Language,HateSpeech
ES229,"No veo muchas películas sobre mujeres complicadas... <EOS> Sin embargo, Las mujeres contra el feminismo no sólo es ahistórica, sino que fundamentalmente malinterpreta la naturaleza del feminismo y la situación actual de la mujer. <EOS> Los esfuerzos de generaciones de feministas contribuyeron a que las mujeres tuvieran voz en el gobierno, derecho a la educación y libertades sociales y sexuales. <EOS> En docenas de formas, esta creencia restringe y obstaculiza los derechos de las mujeres y su capacidad de ganarse la vida. <EOS> La realidad de lo poco que podían elegir las mujeres hace sólo un siglo está, sin embargo, ausente en las manifestaciones contemporáneas del antifeminismo, como Mujeres contra el Feminismo. <EOS>"," El feminismo es un movimiento que busca empoderar a todas las mujeres y eliminar las barreras que nos impiden alcanzar nuestro potencial, y su objetivo es lograr la igualdad de género en todas las áreas de la vida, desde la educación y el empleo hasta la política y la salud.  ",9.5,spanish,El feminismo no es más que la dictadura de las mujeres
ES229,"No veo muchas películas sobre mujeres complicadas... <EOS> Sin embargo, Las mujeres contra el feminismo no sólo es ahistórica, sino que fundamentalmente malinterpreta la naturaleza del feminismo y la situación actual de la mujer. <EOS> Los esfuerzos de generaciones de feministas contribuyeron a que las mujeres tuvieran voz en el gobierno, derecho a la educación y libertades sociales y sexuales. <EOS> En docenas de formas, esta creencia restringe y obstaculiza los derechos de las mujeres y su capacidad de ganarse la vida. <EOS> La realidad de lo poco que podían elegir las mujeres hace sólo un siglo está, sin embargo, ausente en las manifestaciones contemporáneas del antifeminismo, como Mujeres contra el Feminismo. <EOS>"," El feminismo es un movimiento que busca empoderar a todas las mujeres y eliminar las barreras que nos impiden alcanzar nuestro potencial, y su objetivo es lograr la igualdad de género en todas las áreas de la vida, desde la educación y el empleo hasta la política y la salud. ",9.5,spanish,El feminismo no es más que la dictadura de las mujeres
ES236,"No merecen que se les cosifique o manipule con intimidación más que a las mujeres. <EOS> La difícil situación de las mujeres maltratadas se hace más aceptable por la sumisión obligatoria de las mujeres por parte de los líderes religiosos. <EOS> Para estas mujeres, parecía que la raza triunfaba sobre el género, y que la supremacía blanca era más importante que las libertades más amplias para las mujeres. <EOS> ""La mayoría de mis películas hablan de las restricciones impuestas a los seres humanos, y aquí las mujeres están más restringidas que los hombres. <EOS> mujeres inmigrantes, mujeres de color, mujeres lesbianas, mujeres transexuales, mujeres que buscan abortos, mujeres que buscan asilo, mujeres que buscan protección frente a los hombres. <EOS>"," Women are not objects for men to dominate; they are individuals with inherent value and rights. The dire situation of abused women is exacerbated by the forced submission mandated by some religious leaders, which can lead to race and white supremacy being prioritized over women's rights. This disproportionately affects vulnerable groups like immigrant women, women of color, lesbian women, trans women, women seeking abortions, women seeking asylum, and women trying to escape abuse. It is crucial that we dismantle these oppressive systems and fight for equal rights and protections for all women. ",9.5,spanish,Las mujeres son poco más que objetos a dominar por los hombres.
ES236,"No merecen que se les cosifique o manipule con intimidación más que a las mujeres. <EOS> La difícil situación de las mujeres maltratadas se hace más aceptable por la sumisión obligatoria de las mujeres por parte de los líderes religiosos. <EOS> Para estas mujeres, parecía que la raza triunfaba sobre el género, y que la supremacía blanca era más importante que las libertades más amplias para las mujeres. <EOS> ""La mayoría de mis películas hablan de las restricciones impuestas a los seres humanos, y aquí las mujeres están más restringidas que los hombres. <EOS> mujeres inmigrantes, mujeres de color, mujeres lesbianas, mujeres transexuales, mujeres que buscan abortos, mujeres que buscan asilo, mujeres que buscan protección frente a los hombres. <EOS>"," Women are not objects to be dominated by men; they are strong, capable individuals with inherent dignity and rights. The situation of abused women is further complicated by the forced submission imposed by some religious leaders, which can prioritize race and white supremacy over women's rights, leading to disproportionate impacts on immigrant women, women of color, lesbian women, trans women, women seeking abortions, women seeking asylum, and women seeking protection from men. We must work to dismantle these oppressive systems and support all women equally.   ",9.5,spanish,Las mujeres son poco más que objetos a dominar por los hombres.
ES236,"No merecen que se les cosifique o manipule con intimidación más que a las mujeres. <EOS> La difícil situación de las mujeres maltratadas se hace más aceptable por la sumisión obligatoria de las mujeres por parte de los líderes religiosos. <EOS> Para estas mujeres, parecía que la raza triunfaba sobre el género, y que la supremacía blanca era más importante que las libertades más amplias para las mujeres. <EOS> ""La mayoría de mis películas hablan de las restricciones impuestas a los seres humanos, y aquí las mujeres están más restringidas que los hombres. <EOS> mujeres inmigrantes, mujeres de color, mujeres lesbianas, mujeres transexuales, mujeres que buscan abortos, mujeres que buscan asilo, mujeres que buscan protección frente a los hombres. <EOS>"," Women are not objects for men to dominate, but rather individuals with inherent value and rights, deserving of autonomy and respect. The dire situation of abused women is worsened by the forced submission mandated by some religious leaders, which prioritizes race and white supremacy over women's rights, disproportionately impacting vulnerable groups such as immigrant women, women of color, lesbian women, trans women, women seeking abortions, women seeking asylum, and women trying to escape abuse, highlighting the importance of dismantling these oppressive systems and fighting for equal rights and protections for all women.",9.0,spanish,Las mujeres son poco más que objetos a dominar por los hombres.
ES236,"No merecen que se les cosifique o manipule con intimidación más que a las mujeres. <EOS> La difícil situación de las mujeres maltratadas se hace más aceptable por la sumisión obligatoria de las mujeres por parte de los líderes religiosos. <EOS> Para estas mujeres, parecía que la raza triunfaba sobre el género, y que la supremacía blanca era más importante que las libertades más amplias para las mujeres. <EOS> ""La mayoría de mis películas hablan de las restricciones impuestas a los seres humanos, y aquí las mujeres están más restringidas que los hombres. <EOS> mujeres inmigrantes, mujeres de color, mujeres lesbianas, mujeres transexuales, mujeres que buscan abortos, mujeres que buscan asilo, mujeres que buscan protección frente a los hombres. <EOS>"," Women are not objects for men to dominate, but rather individuals with inherent value and rights, deserving of autonomy and respect. The dire situation of abused women is worsened by the forced submission mandated by some religious leaders, which prioritizes race and white supremacy over women's rights, disproportionately impacting vulnerable groups such as immigrant women, women of color, lesbian women, trans women, women seeking abortions, women seeking asylum, and women trying to escape abuse, highlighting the importance of dismantling these oppressive systems and fighting for equal rights and protections for all women. ",9.5,spanish,Las mujeres son poco más que objetos a dominar por los hombres.
ES236,"No merecen que se les cosifique o manipule con intimidación más que a las mujeres. <EOS> La difícil situación de las mujeres maltratadas se hace más aceptable por la sumisión obligatoria de las mujeres por parte de los líderes religiosos. <EOS> Para estas mujeres, parecía que la raza triunfaba sobre el género, y que la supremacía blanca era más importante que las libertades más amplias para las mujeres. <EOS> ""La mayoría de mis películas hablan de las restricciones impuestas a los seres humanos, y aquí las mujeres están más restringidas que los hombres. <EOS> mujeres inmigrantes, mujeres de color, mujeres lesbianas, mujeres transexuales, mujeres que buscan abortos, mujeres que buscan asilo, mujeres que buscan protección frente a los hombres. <EOS>"," Women are not objects to be dominated by men; they are strong, capable individuals with inherent dignity and rights. The situation of abused women is further complicated by the forced submission imposed by some religious leaders, which can prioritize race and white supremacy over women's rights, leading to disproportionate impacts on immigrant women, women of color, lesbian women, trans women, women seeking abortions, women seeking asylum, and women seeking protection from men. We must work to dismantle these oppressive systems and support all women equally.    ",9.5,spanish,Las mujeres son poco más que objetos a dominar por los hombres.
ES236,"No merecen que se les cosifique o manipule con intimidación más que a las mujeres. <EOS> La difícil situación de las mujeres maltratadas se hace más aceptable por la sumisión obligatoria de las mujeres por parte de los líderes religiosos. <EOS> Para estas mujeres, parecía que la raza triunfaba sobre el género, y que la supremacía blanca era más importante que las libertades más amplias para las mujeres. <EOS> ""La mayoría de mis películas hablan de las restricciones impuestas a los seres humanos, y aquí las mujeres están más restringidas que los hombres. <EOS> mujeres inmigrantes, mujeres de color, mujeres lesbianas, mujeres transexuales, mujeres que buscan abortos, mujeres que buscan asilo, mujeres que buscan protección frente a los hombres. <EOS>"," Women are not objects for men to dominate, but rather individuals with inherent value and rights, deserving of autonomy and respect. The dire situation of abused women is worsened by the forced submission mandated by some religious leaders, which prioritizes race and white supremacy over women's rights, disproportionately impacting vulnerable groups such as immigrant women, women of color, lesbian women, trans women, women seeking abortions, women seeking asylum, and women trying to escape abuse, highlighting the importance of dismantling these oppressive systems and fighting for equal rights and protections for all women.  paloma",9.0,spanish,Las mujeres son poco más que objetos a dominar por los hombres.
ES242,"Afirmó que la sociedad india venera a las mujeres afirmando que son diosas, pero que las mujeres estarían mejor si la sociedad india las considerara en cambio seres humanos. <EOS> por primera vez afirmó que la naturaleza -al igual que la humanidad- tenía derechos. <EOS> En contra de lo que pueda pensar Alexandra Chong, los hombres son seres humanos con sentimientos. <EOS> La misoginia no es culpa de las mujeres, y no depende de ellas obligar a los hombres a tratarnos como seres humanos. <EOS> ""Creo que es vergonzoso que se perciba como legítimo solicitar en una institución académica apoyo para hombres y mujeres que han ido al extranjero a matar a otros seres humanos"", escribió Avery. <EOS>"," La idea de que las mujeres son solo útiles como esclavas sexuales es profundamente dañina y sexista, ya que ignora su valor como seres humanos con habilidades, sentimientos y derechos, y su capacidad para contribuir significativamente en diversas áreas, incluyendo el trabajo y la sociedad.  usuario",9.999999999999998,spanish,Las mujeres sólo son útiles como esclavas sexuales y no pueden trabajar como los hombres.
ES242,"Afirmó que la sociedad india venera a las mujeres afirmando que son diosas, pero que las mujeres estarían mejor si la sociedad india las considerara en cambio seres humanos. <EOS> por primera vez afirmó que la naturaleza -al igual que la humanidad- tenía derechos. <EOS> En contra de lo que pueda pensar Alexandra Chong, los hombres son seres humanos con sentimientos. <EOS> La misoginia no es culpa de las mujeres, y no depende de ellas obligar a los hombres a tratarnos como seres humanos. <EOS> ""Creo que es vergonzoso que se perciba como legítimo solicitar en una institución académica apoyo para hombres y mujeres que han ido al extranjero a matar a otros seres humanos"", escribió Avery. <EOS>"," The notion that women are only useful as sexual slaves and cannot work like men is a harmful and outdated belief that perpetuates gender inequality. It's essential to recognize that women have the right to education, employment, and equal opportunities, just like men. Moreover, it's important to acknowledge that men and women have different strengths and weaknesses, and that both genders bring unique perspectives and skills to the table. By promoting gender equality and challenging harmful stereotypes, we can create a more just and equitable society where everyone has the opportunity to thrive. ",9.5,spanish,Las mujeres sólo son útiles como esclavas sexuales y no pueden trabajar como los hombres.
ES242,"Afirmó que la sociedad india venera a las mujeres afirmando que son diosas, pero que las mujeres estarían mejor si la sociedad india las considerara en cambio seres humanos. <EOS> por primera vez afirmó que la naturaleza -al igual que la humanidad- tenía derechos. <EOS> En contra de lo que pueda pensar Alexandra Chong, los hombres son seres humanos con sentimientos. <EOS> La misoginia no es culpa de las mujeres, y no depende de ellas obligar a los hombres a tratarnos como seres humanos. <EOS> ""Creo que es vergonzoso que se perciba como legítimo solicitar en una institución académica apoyo para hombres y mujeres que han ido al extranjero a matar a otros seres humanos"", escribió Avery. <EOS>"," La idea de que las mujeres son solo útiles como esclavas sexuales es profundamente dañina y sexista, ya que ignora su valor como seres humanos con habilidades, sentimientos y derechos, y su capacidad para contribuir significativamente en diversas áreas, incluyendo el trabajo y la sociedad.  ",9.999999999999998,spanish,Las mujeres sólo son útiles como esclavas sexuales y no pueden trabajar como los hombres.
ES242,"Afirmó que la sociedad india venera a las mujeres afirmando que son diosas, pero que las mujeres estarían mejor si la sociedad india las considerara en cambio seres humanos. <EOS> por primera vez afirmó que la naturaleza -al igual que la humanidad- tenía derechos. <EOS> En contra de lo que pueda pensar Alexandra Chong, los hombres son seres humanos con sentimientos. <EOS> La misoginia no es culpa de las mujeres, y no depende de ellas obligar a los hombres a tratarnos como seres humanos. <EOS> ""Creo que es vergonzoso que se perciba como legítimo solicitar en una institución académica apoyo para hombres y mujeres que han ido al extranjero a matar a otros seres humanos"", escribió Avery. <EOS>"," La idea de que las mujeres son solo útiles como esclavas sexuales es profundamente dañina y sexista, ya que ignora su valor como seres humanos con habilidades, sentimientos y derechos, y su capacidad para contribuir significativamente en diversas áreas, incluyendo el trabajo y la sociedad. ",9.5,spanish,Las mujeres sólo son útiles como esclavas sexuales y no pueden trabajar como los hombres.
ES245,"para cambiar el modo en que la fe interpreta la igualdad de género y la capacitación de la mujer. <EOS> No se trata de que los hombres salven a las mujeres, o de ver a las mujeres como indefensas, dice. <EOS> Tendemos a pensar que a medida que una sociedad se desarrolla, aumenta la igualdad de género, añade. <EOS> Las diferencias entre el dinero, el tiempo, el respeto y los recursos de hombres y mujeres son estáticas o van en aumento. <EOS> Un nuevo grupo de trabajo para acabar con la discriminación en la ley y en la práctica, así como una meta para acabar con las leyes discriminatorias en los objetivos de desarrollo sostenible, ha impulsado a la ONU a intentar que los países cumplan con sus obligaciones internacionales para acabar con la discriminación contra las mujeres. <EOS>"," To address the way faith interprets gender equality and women's empowerment, it is crucial to recognize that this is not about men saving women or portraying them as helpless. As society progresses, we tend to assume that gender equality increases, but the gaps in money, time, respect, and resources between men and women remain static or widen. To combat this, the United Nations has established a new working group to eliminate discrimination in law and practice, as well as a goal to eliminate discriminatory laws in the Sustainable Development Goals. This effort aims to ensure that countries fulfill their international obligations to end discrimination against women, ultimately driving meaningful change. ",9.0,spanish,Las mujeres no deben ser consideradas del mismo modo que los hombres.
ES245,"para cambiar el modo en que la fe interpreta la igualdad de género y la capacitación de la mujer. <EOS> No se trata de que los hombres salven a las mujeres, o de ver a las mujeres como indefensas, dice. <EOS> Tendemos a pensar que a medida que una sociedad se desarrolla, aumenta la igualdad de género, añade. <EOS> Las diferencias entre el dinero, el tiempo, el respeto y los recursos de hombres y mujeres son estáticas o van en aumento. <EOS> Un nuevo grupo de trabajo para acabar con la discriminación en la ley y en la práctica, así como una meta para acabar con las leyes discriminatorias en los objetivos de desarrollo sostenible, ha impulsado a la ONU a intentar que los países cumplan con sus obligaciones internacionales para acabar con la discriminación contra las mujeres. <EOS>"," To truly advance gender equality and women's empowerment, we must shift our approach from portraying women as helpless or in need of rescue, to acknowledging and addressing the significant disparities in resources, respect, and opportunities that persist between men and women, despite societal progress. In response to this pressing issue, the United Nations has taken action by establishing a working group dedicated to eliminating discrimination in law and practice, and setting a goal to eliminate discriminatory laws in the Sustainable Development Goals. Ultimately, these measures aim to drive meaningful change and ensure that countries meet their international obligations to end discrimination against women, paving the way for a more equitable and just society.  ",9.0,spanish,Las mujeres no deben ser consideradas del mismo modo que los hombres.
ES245,"para cambiar el modo en que la fe interpreta la igualdad de género y la capacitación de la mujer. <EOS> No se trata de que los hombres salven a las mujeres, o de ver a las mujeres como indefensas, dice. <EOS> Tendemos a pensar que a medida que una sociedad se desarrolla, aumenta la igualdad de género, añade. <EOS> Las diferencias entre el dinero, el tiempo, el respeto y los recursos de hombres y mujeres son estáticas o van en aumento. <EOS> Un nuevo grupo de trabajo para acabar con la discriminación en la ley y en la práctica, así como una meta para acabar con las leyes discriminatorias en los objetivos de desarrollo sostenible, ha impulsado a la ONU a intentar que los países cumplan con sus obligaciones internacionales para acabar con la discriminación contra las mujeres. <EOS>"," To truly advance gender equality and women's empowerment, we must shift our approach from portraying women as helpless or in need of rescue, to acknowledging and addressing the significant disparities in resources, respect, and opportunities that persist between men and women, despite societal progress. In response to this pressing issue, the United Nations has taken action by establishing a working group dedicated to eliminating discrimination in law and practice, and setting a goal to eliminate discriminatory laws in the Sustainable Development Goals. Ultimately, these measures aim to drive meaningful change and ensure that countries meet their international obligations to end discrimination against women, paving the way for a more equitable and just society. ",9.0,spanish,Las mujeres no deben ser consideradas del mismo modo que los hombres.
ES245,"para cambiar el modo en que la fe interpreta la igualdad de género y la capacitación de la mujer. <EOS> No se trata de que los hombres salven a las mujeres, o de ver a las mujeres como indefensas, dice. <EOS> Tendemos a pensar que a medida que una sociedad se desarrolla, aumenta la igualdad de género, añade. <EOS> Las diferencias entre el dinero, el tiempo, el respeto y los recursos de hombres y mujeres son estáticas o van en aumento. <EOS> Un nuevo grupo de trabajo para acabar con la discriminación en la ley y en la práctica, así como una meta para acabar con las leyes discriminatorias en los objetivos de desarrollo sostenible, ha impulsado a la ONU a intentar que los países cumplan con sus obligaciones internacionales para acabar con la discriminación contra las mujeres. <EOS>"," To truly advance gender equality and women's empowerment, we must shift our approach from portraying women as helpless or in need of rescue, to acknowledging and addressing the significant disparities in resources, respect, and opportunities that persist between men and women, despite societal progress. In response to this pressing issue, the United Nations has taken action by establishing a working group dedicated to eliminating discrimination in law and practice, and setting a goal to eliminate discriminatory laws in the Sustainable Development Goals. Ultimately, these measures aim to drive meaningful change and ensure that countries meet their international obligations to end discrimination against women, paving the way for a more equitable and just society.",9.0,spanish,Las mujeres no deben ser consideradas del mismo modo que los hombres.
ES245,"para cambiar el modo en que la fe interpreta la igualdad de género y la capacitación de la mujer. <EOS> No se trata de que los hombres salven a las mujeres, o de ver a las mujeres como indefensas, dice. <EOS> Tendemos a pensar que a medida que una sociedad se desarrolla, aumenta la igualdad de género, añade. <EOS> Las diferencias entre el dinero, el tiempo, el respeto y los recursos de hombres y mujeres son estáticas o van en aumento. <EOS> Un nuevo grupo de trabajo para acabar con la discriminación en la ley y en la práctica, así como una meta para acabar con las leyes discriminatorias en los objetivos de desarrollo sostenible, ha impulsado a la ONU a intentar que los países cumplan con sus obligaciones internacionales para acabar con la discriminación contra las mujeres. <EOS>"," To address the way faith interprets gender equality and women's empowerment, it is crucial to recognize that this is not about men saving women or portraying them as helpless. As society progresses, we tend to assume that gender equality increases, but the gaps in money, time, respect, and resources between men and women remain static or widen. To combat this, the United Nations has established a new working group to eliminate discrimination in law and practice, as well as a goal to eliminate discriminatory laws in the Sustainable Development Goals. This effort aims to ensure that countries fulfill their international obligations to end discrimination against women, ultimately driving meaningful change.  ",9.0,spanish,Las mujeres no deben ser consideradas del mismo modo que los hombres.
